"Long","Lat","Official","Date_","Species","Status","Comments","GlobalID","CreationDate","Creator","EditDate","Editor"
-84.39680533076682,33.78000974566039,"Survey","2017-09-26 10:08:00","Unknown Bird","Dead","Unknown Hummingbird;Engineered Biosystems Bld.","{13332A9F-8368-48DC-A078-D66DF3766059}","","","",""
-84.33595710866545,33.94236449959673,"Survey","2016-04-21 11:30:18","Ruby-throated Hummingbird","Dead","east side near loading dock","{14EDBC91-E678-438A-9425-D6752EF30F32}","","","",""
-84.3364200069381,33.94278196230593,"Survey","2017-11-02 13:40:34","Tennessee Warbler","Alive","","{AA40CEC8-2BE5-4822-B42C-D6F14744AEC4}","","","",""
-84.30135617425091,34.06926082772604,"Incidental","2016-09-30 19:52:38","Veery","Dead","","{EEB04C30-26CB-44AA-921F-D72F6CABE2DE}","","","",""
-84.37086480337649,33.84719192451648,"Survey","2017-08-24 13:34:49.000001","House Finch","Dead","On glass awning at Tower Place (Guffey's). Could not collect. Fairly sure of ID. ","{7476FA09-C740-4C79-9B02-D742A9F911FA}","2017-08-24 13:34:52","Mary Kimberly ","",""
-84.33709150210457,33.94222390956683,"Incidental","2016-09-23 14:13:14","Scarlet Tanager","Dead","Found by building staff ","{DF486D33-05AA-41EF-A941-D76750935D7C}","","","",""
-84.33613879921988,33.94249555552801,"Survey","2016-10-07 18:58:06","Magnolia Warbler","Dead","in bucket","{4E97E224-3980-4F2C-90D1-D775DED18A51}","","","",""
-84.37231904826072,33.845915484996176,"Survey","2017-11-07 14:16:56","Eurasian Collared-Dove","Rehab","Found Dove at window of Kids II, right across from Starbucks on Piedmont at end of route.  Alive, injured.  Saw a bit of blood on window above the bird.  Bird safely released days later","{FB7EF605-3AEA-462B-AAFE-D7ABACD55883}","","","",""
-84.3870061339485,33.75707268391968,"Incidental","2016-03-20 20:00:00","Northern Mockingbird","Dead","Unable to collect. On pre spring survey","{2521872C-1D42-462A-BDB4-D7D261D72AEB}","","","",""
-84.38827544356347,33.75754497986195,"Survey","2017-10-21 10:55:52","Red-eyed Vireo","Dead","","{8D27084E-F853-4A4E-BD45-D7D5E0FFAC57}","","","",""
-84.40182080735607,33.77544688647452,"Incidental","2016-04-27 04:00:00","American Goldfinch","Dead","Found on way to lunch. One of two dead goldfinches","{C3A284E9-7722-4574-9793-D804B91D234C}","","","",""
-84.3905270564501,33.74810309159856,"Survey","2016-10-12 12:44:10.000001","Indigo Bunting","Dead","Deteriorated ","{FE7398D1-D572-473C-B07A-D80BF08D6073}","","","",""
-84.39197020175067,33.76127166166717,"Survey","2017-09-16 11:44:25","Tennessee Warbler","Dead","female","{773E67DD-64E4-4A37-A8BD-D81AEE381CF3}","","","",""
-84.37217555047891,33.846155856940406,"Survey","2016-08-26 10:51:14","Yellow Warbler","Dead","Covered with ants. Collected for ID.","{2B39D3F2-1EFA-4A93-8263-D878F8F8B17F}","","","",""
-84.33597442548918,33.94243704813467,"Survey","2017-11-09 14:00:00","Yellow-rumped Warbler","Dead","Wet.","{4C14C7D3-C7BA-4C4F-889C-D892CC251AE1}","","","",""
-84.36539251639729,33.96934948594705,"Incidental","2016-10-07 18:12:32","Unknown Bird","Dead","wings and tail only.","{CD9BCBBB-D210-4912-B538-D8FD84573940}","","","",""
-84.40205514996593,33.7768610397268,"Survey","2017-10-31 12:48:04.000001","House Finch","Dead","GTech;Love Bld","{B4D561BB-C134-43BC-94E2-D95C17A3DA8B}","","","",""
-84.38878487366954,33.756951966572146,"Survey","2017-09-16 11:15:40","Orange-crowned Warbler","Dead","female","{4AD7BBEF-C5FB-4949-A385-D95FBDF38855}","","","",""
-84.37066345498872,33.84765462057199,"Incidental","2016-09-07 19:23:48","Ruby-throated Hummingbird","Dead","Steve","{C8CF9FC4-3D61-475E-A3CA-D9D5AB369D11}","","","",""
-84.39558245506888,33.77451221442047,"Survey","2016-09-20 12:25:25","Tennessee Warbler","Dead","Price Gilbert Lib. Bld; N; bird bagged","{FBF69082-50E3-48B2-B9D5-DA413450E1A1}","","","",""
-84.37742596705769,33.84947597998038,"Incidental","2016-10-12 23:52:12","Rose-breasted Grosbeak","Dead","","{CFB84D87-1CD3-456C-B5DF-DA4DF74E6349}","","","",""
-84.39638905685406,33.78002527171447,"Survey","2016-09-13 09:53:38","House Finch","Dead","Partially decomposed finch; body discarded; Molecular Science Bld.","{D1FDBCFB-B838-43FA-B372-DAFF9DCA9810}","","","",""
-84.34274997301124,33.93073663208345,"Incidental","2016-10-22 14:00:00","Yellow-billed Cuckoo","Dead","","{75B517ED-24C2-4546-8B3A-DB3B5DDCF3CC}","","","",""
-84.36616735734731,33.84754053219422,"Survey","2017-09-28 11:40:59","Unknown Warbler","Dead","Torn in pieces. Likely window collision.","{BCA14EC2-A495-4941-8B51-DBF385E77621}","","","",""
-84.36589046423738,33.84803456117453,"Survey","2016-04-18 11:43:16","Palm Warbler","Dead","On back side of BB&T Bank at 3379 Peachtree","{3B7C110E-C46F-415C-BAAC-DC401C02CF68}","","","",""
-84.38710245670316,33.75724754837187,"Survey","2016-05-14 10:13:00","Red-eyed Vireo","Dead","","{99CF03CA-B662-4527-94B4-DC9156BE2FD5}","","","",""
-84.3656138783513,33.847597125402444,"","2017-11-07 12:46:09","Unknown Warbler","Dead","","{686B3ABF-0DDB-47C0-80B2-DCD5ECF57D02}","","","",""
-84.37057407710952,33.84743134610403,"Survey","2016-11-14 12:20:01","Winter Wren","Alive","Approached twice. Flew away both times ","{69C35D1B-AC98-4189-A2A6-DD1E21540E55}","","","",""
-84.39013113925998,33.748246060714564,"Incidental","2016-04-09 11:42:44","Cedar Waxwing","Dead","6 inches from second waxwing ","{63F46615-D636-471E-970A-DD5B83A645CC}","","","",""
-84.37298599615521,33.848174034524966,"Survey","2016-09-07 11:06:35","Ruby-throated Hummingbird","Dead","Below deck in parking garage. Seen from above. Specimen collected.","{38AC6CAF-B238-4376-BD92-DD7F39FD1ECD}","","","",""
-84.37059069953554,33.84691148073577,"Incidental","2016-06-04 00:52:08","Common Grackle","Dead","Steve","{6701E2C2-58FE-4FAF-93CD-DE3A6FC2879A}","","","",""
-84.34011513792613,33.932036581559885,"Survey","2017-03-22 13:00:11","Yellow-bellied Sapsucker","Dead","In pieces, mostly feathers and head","{8649124C-5B67-4B52-BCE9-DE63B1A4FDEF}","","","",""
-84.37297437285375,33.84822500198232,"Survey","2017-09-14 11:26:54","Ruby-throated Hummingbird","Dead","Discarded. Mary Kimberly ","{915687FE-5061-4D82-B75E-DEF50BFDC527}","","","",""
-84.39626979831357,33.77415544691628,"Survey","2017-09-21 12:08:16.000001","Common Yellowthroat","Dead","GTech Clough Undergraduate Learning Commons","{D7E49EA4-6BB2-4F92-8C7A-DF6FC9856750}","","","",""
-84.32815632918101,33.92170894047633,"Survey","2016-09-26 12:00:15","Unknown Bird","","evidence of possible collision about 5' from bldg","{B8A35BB9-FF80-4B87-807F-DF7E857D43C9}","","","",""
-84.32812933660335,33.921638782741375,"Survey","2016-10-07 19:33:41","Swainson's Thrush","Dead","","{8EFCCE20-C5DE-42C1-B555-DFA258D26710}","","","",""
-84.39018449828953,33.74853988959573,"Incidental","2017-05-15 18:22:03","Swainson's Thrush","Dead","fresh","{93EAC225-D728-40C3-BDA7-DFB3165A3616}","","","",""
-84.36127177261083,33.84988490401689,"Survey","2016-10-13 12:07:37","Tennessee Warbler","Dead","","{E4362D7A-0FD5-4B51-BCBE-DFD3FE71DC0E}","","","",""
-84.3952709759222,33.76305200059114,"Incidental","2016-05-07 04:00:00","Scarlet Tanager","Dead","Georgia Aquarium","{4602C088-BE42-4A90-8014-DFF062BCC514}","","","",""
-84.3721795812196,33.84573547679677,"Survey","2016-10-13 12:54:43","Unknown Bird","Dead","unknown medium sized bird. possible thrush or Tanager. on opaque overhang","{69EC0CEB-B657-4A32-9C57-E01BBCD035AE}","","","",""
-84.38764687079963,33.76141263123931,"Survey","2017-10-21 11:28:28.000001","","Dead","Pile of feathers..small bird...no ID possible","{CD7897BC-775F-42B6-812C-E07E64469CE2}","","","",""
-84.37264979896518,33.84805645077263,"Survey","2017-05-08 11:23:21","Rose-breasted Grosbeak","Dead","female. not saved","{70FE47CF-B73A-472E-B28F-E08F4B1DD0DE}","","","",""
-84.33640257692666,33.9424508507499,"Survey","2016-09-26 12:12:39","Rose-breasted Grosbeak","Dead","","{1AAF7570-0DF7-44B9-86B3-E0DC7C15B148}","","","",""
-84.38844291827854,33.75674999263284,"Survey","2016-11-05 10:28:16","Grasshopper Sparrow","Alive","stunned. vocalized when grabbed. in turnstile door","{425038AF-3D12-4529-A675-E1A994CD3E5D}","","","",""
-84.3281052940931,33.92164083414668,"Survey","2016-09-21 11:39:53","Northern Parula","Alive","escaped. hanging out nearby, definitely stunned","{8DB133B9-A73F-4FF5-BB3E-E1B18DE715D7}","","","",""
-84.4020583102391,33.775716969726325,"Survey","2016-03-31 12:27:45","Yellow-bellied Sapsucker","Dead","sex unknown. at least a few days old","{77A4596E-7943-4060-806A-E1C0205C8E67}","","","",""
-84.36554679935242,33.969488571699806,"Incidental","2016-10-07 18:02:44","Gray Catbird","Dead","","{3ED95D19-31C3-434F-8808-E1D854901D1A}","","","",""
-84.39074417925426,33.748861394284766,"Survey","2017-09-26 12:52:59","Ruby-throated Hummingbird","Dead","","{7BF84438-E226-40D9-8B8A-E1E221313310}","","","",""
-84.3763993678594,33.84846185944017,"Incidental","2016-04-07 13:00:00","Unknown Bird","Dead","Might be a YB Sapsucker but impossible to tell for sure from photos.","{987F1476-7D8C-47E6-A526-E2DB79CE9AE9}","","","",""
-84.39810396139269,33.77892531915887,"Survey","2016-10-18 12:23:11","Unknown Bird","Dead","Not retrieved too decomposed","{B90B3734-1177-4E34-A220-E3873790EFD9}","","","",""
-84.33633629203847,33.94243990539024,"Survey","2017-09-15 13:38:46","Unknown Bird","Dead","","{08827712-E25C-44A1-93BA-E3F478A7FAB2}","","","",""
-84.3957955067082,33.778882913529856,"Incidental","2017-10-31 10:51:31","Fox Sparrow","Alive","Gtech; Ford Bld.","{3BC81E65-6C6F-4389-9946-E49C48FE5B72}","","","",""
-84.39067980508268,33.74883757462701,"Survey","2017-09-26 12:55:46","Ruby-throated Hummingbird","Dead","","{C63C5832-30B6-4662-BDDB-E5C1293C9FE4}","","","",""
-84.39526331508947,33.7762250542418,"Incidental","2017-10-03 11:31:00","Common Yellowthroat","Dead","","{82726B4F-A502-4531-97DF-E62EB2F9F773}","","","",""
-84.39181162305186,33.76219667769402,"Survey","2017-09-16 11:37:01","Ruby-throated Hummingbird","Dead","female.  Did not collect - pretty squashed.","{B059A79F-A428-4C8B-AEB6-E634C861C3FE}","","","",""
-84.37108173663616,33.84669584043982,"Survey","2016-10-05 12:33:10","Tennessee Warbler","Dead","","{BEEF02D5-83FB-41EE-AB04-E7CCAFD0AA7A}","","","",""
-84.39859510718945,33.77454336484405,"Survey","2016-05-12 12:16:19","American Robin","Dead","juvenile ","{BCD478C5-C58D-404E-B04D-E80BA762A5DB}","","","",""
-84.37110396095629,33.84721731341746,"Survey","2017-08-24 13:30:45","House Finch","Dead","Fairly sure of ID. Beginning to decompose. Wet from landscape sprinklers; discarded.","{8ACBC289-A2CA-45B3-811C-E8BA6CFA1C03}","2017-08-24 13:30:50","Mary Kimberly ","",""
-84.32807279843601,33.92160893970852,"Survey","2016-09-21 11:59:36","Unknown Bird","","bounced off building into bushes. unknown status","{337F6798-A418-42BE-A9DA-E8D7AB664380}","","","",""
-84.33629696469364,33.94236657584107,"Survey","2016-03-23 12:00:00","Cedar Waxwing","Dead","","{BC876542-9318-46E4-85F9-E930D2409AE8}","","","",""
-84.38685635155296,33.75256267358342,"Survey","2016-11-05 11:48:55","Unknown Bird","Dead","run over by car. Likely hit skyway. some bright yellow.","{A730D211-8938-4CA4-A674-E9DE656FA4B6}","","","",""
-84.33616437964591,33.94223157290322,"Survey","2016-10-11 22:17:54","Unknown Warbler","Dead","Bucket 4-5: pics added later","{A18F2041-02B8-4FD2-A593-EA1081FE9D5F}","","","",""
-84.32830944702118,33.921127282073776,"Survey","2016-10-20 12:16:25","Swainson's Thrush","Dead","","{FBAB139B-C0AF-480E-BD64-EA715E6AC6A7}","","","",""
-84.39079132553532,33.7621896307417,"Survey","2017-08-03 11:35:01","Ruby-throated Hummingbird","Dead","female","{82862A54-135D-4A38-A512-EA86BA807EAB}","","","",""
-84.33597058968293,33.94220374551687,"Incidental","2016-09-29 13:04:17","Ruby-throated Hummingbird","Dead","Left in bucket by maintenance crew ","{C61535B6-3418-4714-92DD-EA98BED774A0}","","","",""
-84.40201206317164,33.77705397691804,"Survey","2016-09-15 13:09:56","Red-tailed Hawk","","long tail feather possibly from a hawk; Love Bld.","{D2CEE8BE-4731-40F7-A6A6-EADFAAE204CB}","","","",""
-84.3284749687988,33.92159589553809,"Survey","2017-10-05 13:30:00","Tennessee Warbler","Alive","Released at BHNP.","{266AC3DC-9F34-47FF-AF77-EB32B4F0B7F7}","","","",""
-84.39802157779631,33.778785227361105,"Survey","2017-04-10 12:33:16","Yellow-rumped Warbler","Alive","N side of Marcus Nanotechnology Bld.","{89BAAE77-02F3-483D-9E2B-EC4B6D612B8B}","","","",""
-84.37217103464799,33.84577321535658,"Survey","2017-04-12 11:34:35","Unknown Bird","Dead","On overhang above Kids Two @ Terminus","{D83BD3C1-3A52-4FF0-9C62-ECA37D1F06F2}","","","",""
-84.39123057386148,33.76101799367235,"Survey","2016-10-30 11:31:25","Yellow-rumped Warbler","Dead","squashed; ants; some of it stuck to sidewalk","{3F4C6522-92F6-46A8-876A-ED14C676DBB6}","","","",""
-84.32826835808011,33.92178849047286,"Survey","2016-10-07 19:26:11","Yellow-bellied Sapsucker","Dead","in bucket. AHY male","{908DCB89-2FEE-4FB9-8685-ED65B0513700}","","","",""
-84.37639950619996,33.84892832591482,"Incidental","2016-10-12 23:41:26","Tennessee Warbler","Dead","a bit far from building but within range if it hit high","{058A869B-5B59-437D-8A09-EDD7BB37FD10}","","","",""
-84.33638314636706,33.942506923432106,"Survey","2016-09-02 11:42:55","Unknown Bird","Dead","The bird is a skeleton ","{0D0B2015-C2CD-47B5-812C-EE16D09A61A2}","","","",""
-84.3695383115021,33.84525028241745,"Survey","2016-08-18 12:33:43","Ruby-throated Hummingbird","Dead","covered in ants. skull on step below","{BA5850DD-F06D-4A67-9333-EE3DC9B9F2C6}","","","",""
-84.39593723121561,33.774517026955145,"Survey","2016-09-15 11:24:38","Tennessee Warbler","Alive","bird recovered and released; Price Gilbert","{11F24C80-DC9A-4A72-AD06-EEEBCACCAF9D}","","","",""
-84.36780338171916,33.84622093775662,"Survey","2016-05-09 10:51:02","House Sparrow","Dead","Female","{58390DCA-0B9F-4B20-8CF2-EEFF2FE1DBFA}","","","",""
-84.39673797688346,33.77968451024443,"Survey","2017-11-09 16:18:47","Unknown Warbler","Dead","GTech; Molecular Science and Eng.","{63EE488A-288C-4D10-ACF0-EF1A2A75136F}","","","",""
-84.384274879989,33.75231888970906,"Incidental","2016-09-07 19:02:21","Northern Waterthrush","Dead","on glass awning ","{EE2A2A49-132E-4F15-B71C-EF7CA9313177}","","","",""
-84.39665271238995,33.774397743218266,"Survey","2016-10-11 12:09:00","Hermit Thrush","Dead","Price Gilbert Bld.; W; bird bagged","{40BC40F4-6652-4544-B73F-EF982CA1DE67}","","","",""
-84.36959046948414,33.84835134056497,"Survey","2017-10-03 11:29:14","Unknown Bird","Dead","Body had been run over by cars ","{7D0757F4-FA47-4AD8-A20F-EFB57DA8103B}","","","",""
-84.36532400997541,33.96929490904408,"","2016-10-07 18:11:18","Wood Thrush","Dead","desiccated ","{F304D8C9-7280-4F44-B58D-EFC2E75CCC6E}","","","",""
-84.37078106691729,33.84736926691404,"Survey","2017-05-15 11:35:56","Ovenbird","Dead","tower place, fresh ","{7042969F-AE6A-4B63-BC7A-EFD068D6F26B}","","","",""
-84.37284686149076,33.84830143707095,"Incidental","2017-10-30 13:17:58","Unknown Bird","Alive","found by police officer. noticed it when he arrived. was alive when he left the area. I (Adam) could not locate a bird","{D7F5FAC0-A8D0-4E07-B9CC-F139F3512616}","","","",""
-84.40202376103326,33.7753935436939,"Survey","2016-05-03 12:41:44","American Robin","Dead","bird found within three ft. of bld. under windows; Ind. Sys. Eng.","{11A2D025-9145-40EC-8F49-F1420C9408D1}","","","",""
-84.36552576709664,33.96945437449542,"Incidental","2016-10-07 18:10:58","Ruby-throated Hummingbird","Dead","","{F0B5B5AB-FB3B-4234-888E-F1B6AC7180C4}","","","",""
-84.34046584021304,33.931916829655194,"","2017-04-10 10:17:28","Northern Rough-winged Swallow","Dead","Found by AC compressor at the Ashwood building by loading dock, but app could not ID my location","{700FD5E1-ED77-4D4E-B2BA-F1BBF634D220}","","","",""
-84.39578967394704,33.77419870688287,"Survey","2017-09-28 12:25:00","Common Yellowthroat","Dead","","{BDB6119C-0566-4B0B-9D14-F2843C135D53}","","","",""
-84.40193236014805,33.77547803357139,"Survey","2017-03-30 11:47:43","Northern Waterthrush","Dead","W side;","{E16268A5-C1D4-4136-97D0-F2C03EDAB67D}","","","",""
-84.36607350495969,33.84906335726988,"Incidental","2016-05-15 00:38:00","Yellow-billed Cuckoo","Dead","Found by Vagabond Steve","{0883C31F-8325-4C44-9F60-F381DA9E6571}","","","",""
-84.36716995805274,33.84610376986922,"Survey","2017-10-29 11:35:19","Unknown Bird","Dead","","{3089BCF7-C938-43B0-8724-F3C9ADDE6104}","","","",""
-84.39123458124595,33.74862717259158,"Incidental","2016-04-13 11:35:38","Cedar Waxwing","Dead","","{20213AEC-7B57-4D63-B68A-F45DA189D767}","","","",""
-84.36910507110855,33.845546468152286,"Incidental","2016-03-20 15:45:00","Unknown Bird","Dead","Thought to be an A Robin. Hanging off of ledge. Not fully visible","{2C9D8BC9-6610-4F0B-87C4-F4A812C598A6}","","","",""
-84.3654762932807,33.84879916360173,"Survey","2017-10-30 12:12:16","Gray Catbird","Dead","odd location. possible car strike but could be window collision ","{519E7865-09EF-4AFA-8FC6-F4BDCF7D56EA}","","","",""
-84.40196389011622,33.77550152997267,"Survey","2017-11-14 13:18:39","Yellow-rumped Warbler","Dead","ETech Groseclose Bld. and ISyE Bld.","{A82E4F5B-0C75-4612-8380-F4D2AE2CD1C8}","","","",""
-84.37055105328879,33.84827366556135,"Incidental","2016-10-15 22:41:19.000001","Ruby-throated Hummingbird","Dead","Steve","{5A5FC40A-887E-4B5C-ACCB-F4E970E412F9}","","","",""
-84.3363438522599,33.94245597502895,"Incidental","2016-09-09 11:30:49","Red-eyed Vireo","Dead","in bucket. found same day in killer corner","{E763CAA8-AB20-4A0F-B192-F537FD600B58}","","","",""
-84.39632879876312,33.779393390997555,"Incidental","2017-09-28 11:02:00","Common Yellowthroat","Dead","","{23014C54-E17B-4A87-86DF-F561C3F767AB}","","","",""
-84.36779103886714,33.8462221396958,"Survey","2017-10-30 11:44:22","Tennessee Warbler","Dead","","{F0D24F37-1DEF-4F98-BEBF-F570FCA0D095}","","","",""
-84.33608432627938,33.94250378373252,"Survey","2016-10-07 19:01:27","Swainson's Thrush","Dead","in bucket ","{24642EF3-E105-4F3A-AB9B-F5F81362BCBE}","","","",""
-84.33654952244251,33.942592819099154,"","","","","","{680B75B1-D338-4DCF-BB08-F659EE976492}","","","",""
-84.34698013159932,33.84841325266913,"Incidental","2017-10-02 23:07:16.000001","Unknown Bird","Dead","very old. possible thrush or BRTH","{3CBAB01F-7059-48B9-8087-F6AF4F3C36DC}","","","",""
-84.3712244555786,33.847124593532286,"Incidental","2016-10-09 20:07:33","Yellow-bellied Sapsucker","Dead","Steve","{920E68ED-4BF0-43E2-80EF-F6B6E0012FB5}","","","",""
-84.36960613879764,33.84840541601751,"Survey","2017-10-03 11:24:43","Unknown Bird","Dead","Head only ","{23FD2BF4-0BAD-4293-A6D8-F6FB1C8DF5B5}","","","",""
-84.3957736093748,33.77857319567245,"Incidental","2017-09-14 11:04:11","Ruby-throated Hummingbird","Dead","GTech; Ford Bld.","{7AFA716E-687E-4B59-8719-F6FEBD126839}","","","",""
-84.33628891758534,33.94216631118423,"Survey","2016-03-23 12:15:00","American Robin","Alive","Flew into reflective window multiple times. Was alive when observer left","{3B6D5A49-D512-4ED7-B9CC-F71B36A5E195}","","","",""
-84.37078045516459,33.847649852437506,"Survey","2017-09-14 12:04:37","Ruby-throated Hummingbird","Dead","Discarded. Squashed. Mary Kimberly ","{6D3DD81A-8E64-4F03-9D49-F7437AA2A223}","","","",""
-84.33637897728583,33.94246358766801,"Survey","2016-09-26 12:18:13.000001","Northern Waterthrush","Dead","","{9FAF9FAD-B9E8-4951-AAF6-F7A0F28EDB78}","","","",""
-84.37076926485109,33.847219759047874,"Incidental","2016-09-06 22:05:08","Ruby-throated Hummingbird","Alive","HY male.","{B7F57AE2-362F-4418-8534-F86A12EC66C0}","","","",""
-84.36698574592732,33.84628877678881,"Survey","2017-10-30 11:53:20","Yellow-bellied Sapsucker","Dead","HY","{E9A502AD-9525-4A48-BDDB-F86D7DE32417}","","","",""
-84.39641184711283,33.779031659807295,"Incidental","2017-10-31 10:20:56","Unknown Thrush","Dead","possible Swainson Thrush; Ford Bld.; S side","{E91EF2E0-A6B1-4574-94F9-F881B8371817}","","","",""
-84.36977746189535,33.84842267321275,"Survey","2017-09-25 11:24:22","Unknown Bird","Dead","Squashed in driveway. Did not collect or clean up. Mary Kimberly ","{D3E0D3E6-F9EF-4D4D-BCD8-F889640D7F34}","","","",""
-84.4003324588304,33.77671308341047,"Survey","2016-04-09 12:47:04","American Robin","Dead","Hit appears to be on second story  window Hatch year","{225911E3-A2C9-4E56-9442-F9033E927442}","","","",""
-84.39022657358082,33.748577668791526,"Incidental","2016-05-11 14:13:00","Yellow-rumped Warbler","Dead","Found by city hall staff","{9B714B22-47DA-4543-926F-F971245B9C69}","","","",""
-84.37148278590149,33.84739993571673,"Incidental","2016-05-01 12:06:43","Gray Catbird","Dead","Steve","{09ED6F44-0D94-4354-8D1B-F98455E16221}","","","",""
-84.39123329575679,33.74862394509051,"Incidental","2016-03-29 18:45:00","Cedar Waxwing","Dead","repeatedly ran into window before perching on ledge. Sat on wedge for ~3 minutes before passing.  Infor passed on to Atlanta Audubon from City Hall employee. 2nd floor","{72319C86-49CA-4C11-A39A-F9BBB8A6F191}","","","",""
-84.37283821969771,33.84812904526431,"Survey","2017-05-08 11:09:22","House Sparrow","Dead","female","{74CEE7EF-0184-4296-9DBB-FA04A66AF9A8}","","","",""
-84.38877814618637,33.75858603796399,"Survey","2017-05-06 12:24:28","Cedar Waxwing","Dead","appears to have hit overpass","{E61EF267-51E2-4A63-8FEA-FA41B979FE49}","","","",""
-84.37063336412166,33.847497217530616,"Survey","2016-08-26 10:40:05","Ruby-throated Hummingbird","Dead","Covered with ants. Did not collect; disposed.","{148013FD-70CA-4371-BF85-FA4E07ECEB08}","","","",""
-84.33594118423042,33.942232192200315,"Incidental","2017-10-13 13:15:05","Tennessee Warbler","Dead","Found in bucket ","{1AFD3FB8-63C9-4336-A24A-FAD0D18D4744}","","","",""
-84.32997123777035,33.78318459716206,"","","","","","{E7F2B6E9-5FBA-4046-9807-FB4818EC0412}","","","",""
-84.39074164061527,33.74858475645033,"Incidental","2016-04-05 04:00:00","Cedar Waxwing","Dead","city hall, no red tips on feathers","{C92FB7FE-76A0-4E6A-93C1-FB8F80900471}","","","",""
-84.38770264450066,33.76200740304461,"Survey","2016-10-22 11:14:19","Unknown Warbler","Dead","very old. not certain it is a window collision but very possible","{C6A36C8D-5505-484F-93A4-FBF58655F13D}","","","",""
-84.39668458012464,33.7797602263387,"Survey","2016-04-09 10:54:39","Wood Thrush","","Put in bag stood up but didn't fly","{BB351D81-7327-44ED-9DD1-FC0CD4FFCBD6}","","","",""
-84.32811795944029,33.92167172150623,"Survey","2016-09-30 11:40:51","Gray-cheeked Thrush","Dead","","{EBD932FB-FBD9-43D6-B8E1-FC4FF7AA7275}","","","",""
-84.39675113540574,33.77969565344518,"Survey","2017-10-19 10:03:29.000001","Common Yellowthroat","Dead","GTech. Molecular Science & Eng.","{4EB590F1-5001-4F88-920B-FC78CE3CC0D0}","","","",""
-84.37266152108133,33.84792476767046,"Survey","2016-10-11 11:44:49","Wood Thrush","Dead","partially eaten. Lots of ants ","{7C3C403E-5478-45D0-A55B-FC92C5449BE0}","","","",""
-84.3964134218595,33.78002148689369,"Survey","2016-10-06 10:13:21","Ovenbird","Dead","Molecular Science; Bird bagged","{A1EFD3F7-1984-4519-9669-FCB89B91B773}","","","",""
-84.3912466501118,33.74860679175297,"Survey","2016-09-29 18:46:25","Ovenbird","Dead","Worker said it was down yesterday","{DCD0B85A-4935-4142-8D9F-FCC1E1966B8F}","","","",""
-84.3900807590439,33.76224996670496,"Survey","2017-10-01 12:08:07","Brown Thrasher","Dead","","{F555AAA8-68F3-482D-B9F0-FCD33506F170}","","","",""
-84.39868239738392,33.77454250612982,"Survey","2016-04-30 12:26:53","Eastern Towhee","Dead","On steps. Juvenile","{B5E29936-9E96-4D17-857A-FD04712E8D16}","","","",""
-84.36535422480999,33.84876638768062,"Survey","2017-10-01 12:01:09","Rose-breasted Grosbeak","Dead","Injured, put in box. Died a little while later","{6227287D-E586-454D-A4D8-FD6AA4DA3147}","","","",""
-84.37271898451341,33.84811858914859,"Survey","2017-09-14 11:37:56","Ruby-throated Hummingbird","Dead","Two together in planter. Looks like maybe someone put them there; both laid on on a slab of pine mulch.!Discarded. Mary Kimberly ","{65D35E38-BAD8-42C1-831F-FD86A3BB0E52}","","","",""
-84.3797792198271,33.86594884848446,"Incidental","2016-09-20 15:15:11","Red-eyed Vireo","Dead","cannot confirm window collision though possible or probable. seen alive not long before being found dead.","{A75FAD87-0D02-477D-B8D4-FD89CE9D4223}","","","",""
-84.39016882628108,33.74860555707109,"Incidental","2016-04-09 12:28:47","Cedar Waxwing","Dead","unable to collect. behind gate","{9A78CF5D-FF67-4FFB-9AFB-FD98A98A97C2}","","","",""
-84.38879432933622,33.7585558728058,"Survey","2017-04-29 13:20:17","Unknown Bird","Dead","found in a group of seven birds that likely hit the overhead walkway","{C57E12C2-9480-41C3-B358-FDC0649F09AA}","","","",""
-84.39630819320713,33.77752525552839,"Survey","2016-09-29 11:50:17","Swainson's Thrush","Dead","Clause Bld.; W; bird bagged","{73D985B2-DE80-49A7-BF8F-FDC21785DEB8}","","","",""
-84.36811636195065,33.846009168642574,"Survey","2016-09-23 12:35:22","Red-eyed Vireo","Dead","In front of Ameritrade building on Peachtree at Tower Pl., Drive","{366B5344-E166-4E0B-B1C6-FDCB9D413E82}","","","",""
-84.37345210321006,33.848166312745455,"Survey","2017-10-30 13:11:17.000001","Song Sparrow","Dead","run over by a car. close to bad Windows. could be just a car strike.","{A66282C1-400B-4E3B-BFDE-FDF70DBDDA85}","","","",""
-84.36999047221215,33.84739515861514,"Incidental","2016-05-08 00:43:43","American Robin","Dead","Steve. Hatch year","{16F7E0B2-4B25-4C6E-B192-FE040F1D775E}","","","",""
-84.32818183235193,33.92171088081191,"Survey","2016-09-30 11:46:36","Magnolia Warbler","Alive","","{36286EE1-4F60-4072-8EAF-FE18433C3D22}","","","",""
-84.39088818907577,33.748431403254976,"Incidental","2017-10-30 16:00:00","Black-throated Green Warbler","Dead","Found by Jairo","{7F5D20C9-9B54-41D1-9042-FEB8FDE1BF7E}","","","",""
-84.37067403444782,33.84773763948778,"Survey","2017-09-14 11:53:24","Ruby-throated Hummingbird","Dead","Collected. Mary Kimberly ","{4B7B126F-61CE-4C2E-A357-FF238F279065}","","","",""
